April,2008,New York,Jamaica,220
April,2008,New York,Flushing,NA
April,2008,New York,Elma,350
April,2008,New York,Yonkers,146
April,2008,New York,New York,124
April,2008,New York,New York,1111
April,2008,New York,Brooklyn,801
April,2008,New York,Bronx,136
April,2008,New York,Carmel,64
April,2008,New York,Brewster,75
April,2008,New York,New York,210
April,2008,New York,New York,175
April,2008,New York,New York,0
April,2008,New York,Plattsburgh,122
April,2008,New York,Staten Island,25
April,2008,New York,Staten Island,35
April,2008,Oklahoma,Oklahoma City,70
April,2008,Vermont,Bethel,270
April,2008,Washington,Vancouver,19
April,2008,Washington,Tacoma/Shelton,111
April,2008,Washington,Cheney,47
April,2008,New Jersey,NEWARK,874
April,2008,New Jersey,PLAINFIELD,749
April,2008,New Jersey,MAHWAH,221
April,2008,New Jersey,WILLIAMSTOWN,182
April,2008,New Jersey,PISCATAWAY,138
April,2008,New Jersey,MARLTON,113
April,2008,New Jersey,PISCATAWAY,80
April,2008,New Jersey,JERSEY CITY,53
April,2008,New Jersey,MAHWAH,50
April,2008,New Jersey,WOODCLIFF LAKE,42
April,2008,New Jersey,JERSEY CITY,42
April,2008,New Jersey,WOODCLIFF LAKE,33
April,2009,Alabama,McCalla,46
April,2009,Alabama,Adger,47
April,2009,Alabama,Alexander City,252
April,2009,Alabama,Anniston,90
April,2009,Alabama,Madison,69
April,2009,Alabama,Perdue Hill,167
April,2009,Indiana,Columbus,122
April,2009,Indiana,East Chicago,57
April,2009,Indiana,Butler,153
April,2009,Indiana,Richmond,330
April,2009,Indiana,Elkhart,70
April,2009,Indiana,Indianapolis,47
April,2009,Indiana,Ossian,59
April,2009,Indiana,Franklin,87
April,2009,Indiana,Chandler,NA
April,2009,Indiana,South Bend,70
April,2009,Indiana,Decatur,443
April,2009,Kansas,Wichita,1300
April,2009,Kansas,Lenexa,102
April,2009,Kansas,Paola,77
April,2009,Kansas,Wichita,101
April,2009,Kansas,Wichita,36
April,2009,Kansas,Colwich,3
April,2009,Kansas,Wichita,100
April,2009,Kansas,Elwood,16
April,2009,Kansas,Wichita,128
April,2009,Kansas,Kansas City,76
April,2009,New York,New York,369
April,2009,New York,Rensselaer,193
April,2009,New York,Queens,30
April,2009,New York,New York,1
April,2009,New York,Binghamton,33
April,2009,New York,New York,70
April,2009,New York,Brewster,9
April,2009,New York,Fulton,371
April,2009,New York,Sidney,106
April,2009,New York,New York,30
April,2009,New York,New York,10
April,2009,New York,Tonawanda,13
April,2009,New York,White Plains,50
April,2009,New York,Rochester,21
April,2009,New York,Rochester,1
April,2009,New York,Baldwinsville,113
April,2009,New York,Latham,72
April,2009,New York,Vernon,72
April,2009,New York,Hopewell Junction,622
April,2009,New York,Elma,9
April,2009,New York,White Plains,63
April,2009,New York,Skaneateles Falls,37
April,2009,New York,New York,20
April,2009,New York,New York,85
April,2009,New York,New York,100
April,2009,New York,New York,NA
April,2009,New York,Johnstown,32
April,2009,New York,Hamburg,70
April,2009,New York,Buffalo,46
April,2009,New York,Rochester,12
April,2009,New York,Rochester,7
April,2009,New York,New York,27
April,2009,New York,New York,76
April,2009,New York,New York,8
April,2009,New York,Freeport,4
April,2009,New York,Carmel,191
April,2009,New York,Brewster,17
April,2009,New York,Hopewell Junction,11
April,2009,Oklahoma,Tulsa,163
April,2009,Rhode Island,Providence,171
April,2009,Rhode Island,Burrillville,55
April,2009,Vermont,Middlebury,42
April,2009,Washington,Seattle,170
April,2009,Washington,Puget Sound,119
April,2009,Washington,Bothell,100
April,2009,Washington,Morton,124
April,2009,Washington,Darrington,118
April,2009,Washington,Tukwila,45
April,2009,Washington,Clarkston,74
April,2009,Washington,Seattle,2
April,2009,New Jersey,RARITAN,129
April,2009,New Jersey,TOTOWA,67
April,2009,New Jersey,RARITAN,30
April,2009,New Jersey,PARAMUS,7
April,2009,New Jersey,WOODCLIFF LAKE,1
April,2010,Alabama,Fort Payne,27
April,2010,Arizona,Phoenix,953
April,2010,Delaware,Newark,150
April,2010,Indiana,Indianapolis,415
April,2010,Indiana,Crown Point,160
April,2010,Indiana,Shelbyville,100
April,2010,Kansas,Wichita,64
April,2010,Kansas,Wichita,42
April,2010,Kansas,Wichita,80
April,2010,Kansas,Lenexa,60
April,2010,Kansas,Wichita,10
April,2010,Maryland,NA,116
April,2010,Maryland,NA,82
April,2010,Maryland,NA,21
April,2010,Maryland,NA,132
April,2010,New York,Utica,69
April,2010,New York,New York,37
April,2010,New York,Horseheads,43
April,2010,New York,Coram,130
April,2010,New York,Farmingdale,109
April,2010,New York,New York,39
April,2010,New York,Albany,51
April,2010,New York,Albany,8
April,2010,New York,Bronx,27
April,2010,New York,Depew,18
April,2010,New York,Brooklyn,39
April,2010,New York,Buffalo,31
April,2010,New York,Astoria,154
April,2010,New York,Farmingdale,35
April,2010,New York,New York,2850
April,2010,New York,New York,NA
April,2010,New York,New York,50
April,2010,New York,Melville,28
April,2010,New York,Rochester,7
April,2010,New York,New York,676
April,2010,New York,Staten Island,3031
April,2010,New York,New York,25
April,2010,New York,Oswego,94
April,2010,New York,Brooklyn,51
April,2010,New York,New York,66
April,2010,New York,Johnstown,16
April,2010,Oklahoma,Centrahoma,125
April,2010,Utah,North Salt Lake,50
April,2010,Washington,Puget Sound,125
April,2010,New Jersey,FAIRFIELD,102
April,2010,New Jersey,PARSIPPANY,65
April,2010,New Jersey,RARITAN,54
April,2010,New Jersey,RAHWAY,40
April,2010,New Jersey,WAYNE,20
April,2011,Alabama,Gadsden,72
April,2011,Alabama,Huntsville,100
April,2011,Arizona,Phoenix,112
April,2011,Idaho,Nampa,522
April,2011,Indiana,Plainfield,76
April,2011,Kansas,Wichita,172
April,2011,Kansas,Lansing,32
April,2011,Kansas,Salina,50
April,2011,Kansas,Wichita,30
April,2011,Kansas,Junction City,91
April,2011,Maryland,NA,101
April,2011,Maryland,NA,18
April,2011,Maryland,NA,78
April,2011,Maryland,NA,90
April,2011,New York,Utica,2
April,2011,New York,Syracuse,1018
April,2011,New York,New York,179
April,2011,New York,New York,57
April,2011,New York,New York,25
April,2011,New York,East Syracuse,31
April,2011,New York,Jamaica,46
April,2011,New York,Buffalo,221
April,2011,New York,East Syracuse,4
April,2011,New York,Syracuse,168
April,2011,New York,Brooklyn,227
April,2011,New York,Brooklyn,52
April,2011,New York,Brooklyn,0
April,2011,New York,Bronx,77
April,2011,New York,Dobbs Ferry,29
April,2011,New York,Depew,412
April,2011,New York,Bronx,57
April,2011,New York,Jamaica,7
April,2011,New York,New York,24
April,2011,New York,New York,28
April,2011,New York,Endicott,59
April,2011,New York,New York,3
April,2011,New York,New York,1
April,2011,New York,New York,9
April,2011,New York,New York,52
April,2011,New York,Irvington,13
April,2011,New York,Bronx,9
April,2011,New York,Bronx,16
April,2011,Oklahoma,Poteau,130
April,2011,Rhode Island,Pawtucket,98
April,2011,Texas,Irving,277
April,2011,Texas,Tyler,135
April,2011,Texas,Richardson,250
April,2011,Texas,Lewisville,278
April,2011,Texas,Lewisville,85
April,2011,Texas,Houston,70
April,2011,Texas,Houston,350
April,2011,Texas,San Antonio,71
April,2011,Texas,Houston,61
April,2011,Texas,Plano,62
April,2011,Texas,San Antonio,30
April,2011,Texas,San Antonio,31
April,2011,Texas,Kyle,129
April,2011,Virginia,Newport News,1
April,2011,Virginia,Sanston,0
April,2011,Virginia,Manassas,86
April,2011,Virginia,DCA-Arlington,86
April,2011,Virginia,Suffolk,32
April,2011,Virginia,Suffolk,63
April,2011,Washington,Bothell,54
April,2011,Washington,Tacoma,139
April,2011,Washington,Everett,51
April,2011,Washington,Yakima,140
April,2011,New Jersey,Oceanport,900
April,2011,New Jersey,Clinton,106
April,2011,New Jersey,Salem,92
April,2011,New Jersey,Fords,60
April,2011,New Jersey,Atlantic City,28
April,2012,Alabama,Cullman,181
April,2012,Alabama,Cottondale,103
April,2012,Alabama,Gulf Shores,38
April,2012,Arizona,Scottsdale,75
April,2012,Arizona,Chandler,61
April,2012,Indiana,Kendallville,46
April,2012,Indiana,Crawfordsville,57
April,2012,Indiana,Indianapolis,450
April,2012,Indiana,Muncie,72
April,2012,Kansas,Wichita,359
April,2012,Kansas,Lenexa,21
April,2012,Kansas,Wichita,13
April,2012,Maryland,NA,244
April,2012,Maryland,NA,82
April,2012,Maryland,NA,68
April,2012,Maryland,NA,125
April,2012,Maryland,NA,396
April,2012,New York,Holtsville,25
April,2012,New York,Farmingdale,22
April,2012,New York,Sayville,27
April,2012,New York,Franklin Square,35
April,2012,New York,Lindenhurst,28
April,2012,New York,Tarrytown,235
April,2012,New York,Far Rockaway,77
April,2012,New York,Rochester,6
April,2012,New York,New York,42
April,2012,New York,Ridgewood,46
April,2012,New York,Roosevelt Island,135
April,2012,New York,New York,64
April,2012,New York,Hicksville,22
April,2012,New York,Rochester,91
April,2012,New York,Rochester,3
April,2012,New York,Rochester,1
April,2012,New York,North Merrick,33
April,2012,New York,Buffalo,147
April,2012,New York,Far Rockaway,66
April,2012,New York,Callicoon,157
April,2012,New York,Far Rockaway,14
April,2012,New York,Bedford Hills,77
April,2012,New York,Mt. Kisco,1
April,2012,New York,New York,64
April,2012,New York,Brooklyn,113
April,2012,New York,Rochester,41
April,2012,New York,Rochester,17
April,2012,New York,Rochester,5
April,2012,New York,Rochester,9
April,2012,New York,Far Rockaway,9
April,2012,New York,Pearl River,115
April,2012,New York,Hartsdale,43
April,2012,New York,Far Rockaway,8
April,2012,New York,New York,17
April,2012,New York,New York,43
April,2012,New York,Rochester,3
April,2012,Oklahoma,Oklahoma City,57
April,2012,Oklahoma,City Poteau,122
April,2012,Oregon,"Duluth, MN",86
April,2012,Rhode Island,Cranston,150
April,2012,Texas,Sugar Land,95
April,2012,Texas,Houston,5
April,2012,Texas,McKinney,221
April,2012,Texas,Corsicana,180
April,2012,Texas,Houston,74
April,2012,Texas,Farmers Branch,80
April,2012,Texas,San Antonio,64
April,2012,Texas,Grand Prairie,60
April,2012,Texas,Stafford,58
April,2012,Texas,Dallas,57
April,2012,Texas,Plano,602
April,2012,Virginia,Fairfax & Woodbridge,431
April,2012,Virginia,Norfolk,46
April,2012,Virginia,Fairfax,58
April,2012,Virginia,Alexandria,64
April,2012,Virginia,Hampton,371
April,2012,Virginia,Woodbridge,3
April,2012,Washington,Kent,57
April,2012,Washington,Keyport,61
April,2012,Washington,Bothell,60
April,2012,Washington,Milton,74
April,2012,Washington,Redmond,86
April,2012,New Jersey,East Hanover,1380
April,2012,New Jersey,Newark,643
April,2012,New Jersey,Jersey City,433
April,2012,New Jersey,Cedar Grove,102
April,2012,New Jersey,East Hanover,93
April,2012,New Jersey,East Hanover,45
April,2012,New Jersey,East Hanover,35
April,2012,New Jersey,East Hanover,32
April,2012,New Jersey,East Hanover,27
April,2012,New Jersey,Berkeley Heights,7
April,2012,New Jersey,East Hanover,5
April,2013,Alabama,Montevallo,51
April,2013,Alabama,Theodore,100
April,2013,Alabama,Mobile,140
April,2013,Alabama,Andalusia,144
April,2013,Alabama,Opp,200
April,2013,Arizona,Irving,150
April,2013,Indiana,New Albany,64
April,2013,Indiana,Portland,61
April,2013,Indiana,Indianapolis,NA
April,2013,Indiana,Whiting,569
April,2013,Indiana,Indianapolis,91
April,2013,Indiana,Mishawaka,387
April,2013,Indiana,Mt. Vernon,20
April,2013,Kansas,Wichita,29
April,2013,Kansas,Abilene,126
April,2013,Maine,W. Kennebunk,270
April,2013,Maryland,NA,202
April,2013,Maryland,NA,NA
April,2013,Maryland,NA,NA
April,2013,Maryland,NA,300
April,2013,Maryland,NA,447
April,2013,Maryland,NA,188
April,2013,New York,Smithtown,36
April,2013,New York,Getzville,1320
April,2013,New York,Fort Drum,71
April,2013,New York,Albany,37
April,2013,New York,New York,2
April,2013,New York,Jackson Heights,42
April,2013,New York,Rotterdam,91
April,2013,New York,Utica,149
April,2013,New York,Mount Vernon,124
April,2013,New York,Mount Vernon,125
April,2013,New York,Argyle,183
April,2013,New York,Bronx,124
April,2013,New York,New York,19
April,2013,New York,New York,102
April,2013,New York,New York,2
April,2013,New York,New York,6
April,2013,New York,New York,1
April,2013,New York,New York,1
April,2013,New York,New York,1
April,2013,New York,New York,1
April,2013,New York,New York,1
April,2013,New York,Horseheads,173
April,2013,New York,College Point,120
April,2013,New York,Bay Shore,6
April,2013,New York,Astoria,67
April,2013,New York,Newburgh,3
April,2013,New York,New York,57
April,2013,New York,Peekskill,102
April,2013,New York,New York,102
April,2013,New York,New York,67
April,2013,New York,Jamaica,72
April,2013,New York,New York,49
April,2013,New York,New York,17
April,2013,New York,Albany,471
April,2013,New York,New York,1
April,2013,New York,New York,27
April,2013,New York,Elmsford,7
April,2013,Oklahoma,Tulsa,216
April,2013,Oklahoma,Lawton,230
April,2013,Oregon,"Lutz, FL",539
April,2013,Oregon,"Los Angeles, CA",900
April,2013,Oregon,Salem,50
April,2013,Oregon,Cave Junction,88
April,2013,Oregon,Portland,29
April,2013,Oregon,Hermiston,136
April,2013,Oregon,Portland,60
April,2013,South Dakota,Sioux Falls,43
April,2013,Texas,San Antonio,86
April,2013,Texas,Little Elm,67
April,2013,Texas,Joshua,43
April,2013,Texas,Weatherford,95
April,2013,Texas,Uvalde,80
April,2013,Texas,Houston,39
April,2013,Texas,Livingston,12
April,2013,Texas,Garland,45
April,2013,Texas,Dallas,69
April,2013,Utah,Ogden,175
April,2013,Virginia,Sout Hill,112
April,2013,Virginia,Alexandria,324
April,2013,Virginia,Spotsylvania County,120
April,2013,Virginia,Chantilly,110
April,2013,Washington,Puget Sound,99
April,2013,Washington,Tacoma,43
April,2013,Washington,Bellingham,34
April,2013,Washington,Seattle,45
April,2013,Washington,Puget Sound,939
April,2013,New Jersey,Newark,469
April,2013,New Jersey,Galloway,187
April,2013,New Jersey,Basking Ridge,117
April,2013,New Jersey,Jersey City,106
April,2013,New Jersey,Robbinsville,57
April,2013,New Jersey,Galloway,25
April,2014,Alabama,Birmingham,90
April,2014,Alabama,Florence,1100
April,2014,Alabama,Dothan,560
April,2014,Arizona,Phoenix,641
April,2014,Arizona,Boulder,402
April,2014,Arizona,Phoenix,13
April,2014,Idaho,Sandpoint,339
April,2014,Idaho,Coeur d'Alene,104
April,2014,Idaho,Boise,162
April,2014,Indiana,Indianapolis,84
April,2014,Indiana,LaPorte,123
April,2014,Indiana,Greenfield,79
April,2014,Indiana,Evansville,59
April,2014,Kansas,Kansas City,114
April,2014,Kansas,Wichita,575
April,2014,Kansas,Wichita,38
April,2014,Maryland,NA,150
April,2014,New York,New York,447
April,2014,New York,Rochester,11
April,2014,New York,Rochester,5
April,2014,New York,Rochester,6
April,2014,New York,Pomona,41
April,2014,New York,Schenectady,79
April,2014,New York,Gouverneur,61
April,2014,New York,Brooklyn,158
April,2014,New York,Staten Island,159
April,2014,New York,Staten Island,141
April,2014,New York,Staten Island,141
April,2014,New York,Staten Island,78
April,2014,New York,New York,62
April,2014,New York,Blauvelt,91
April,2014,New York,Brooklyn,120
April,2014,New York,Brewster,0
April,2014,New York,Rouses Point,2
April,2014,New York,Farmingdale,132
April,2014,New York,Freeport,31
April,2014,New York,Island Park,31
April,2014,New York,Lawrence,28
April,2014,New York,Melville,46
April,2014,New York,West Islip,22
April,2014,New York,Patchogue,16
April,2014,New York,Seaford,10
April,2014,New York,Staten Island,36
April,2014,New York,Riverhead,9
April,2014,New York,Albany,5
April,2014,New York,Jamaica,164
April,2014,New York,Bronx,14
April,2014,New York,Jackson Heights,91
April,2014,New York,Amherst,121
April,2014,New York,Staten Island,21
April,2014,New York,New York,26
April,2014,New York,Staten Island,164
April,2014,New York,Bronx,3
April,2014,New York,New York,110
April,2014,New York,New York,5
April,2014,New York,Jackson Heights,3
April,2014,New York,Staten Island,1
April,2014,New York,Rye Brook,2
April,2014,New York,Brooklyn,40
April,2014,New York,Rye Brook,9
April,2014,New York,Bronx,49
April,2014,New York,Jericho,17
April,2014,New York,Staten Island,19
April,2014,New York,Brooklyn,42
April,2014,New York,Jericho,20
April,2014,New York,Brooklyn,94
April,2014,New York,New York,99
April,2014,New York,Bronx,94
April,2014,New York,Bronx,5
April,2014,New York,Brooklyn,4
April,2014,New York,New York,14
April,2014,New York,Jackson Heights,4
April,2014,New York,New York,103
April,2014,New York,New York,32
April,2014,New York,Jericho,1
April,2014,New York,Jackson Heights,15
April,2014,New York,North Syracuse,45
April,2014,New York,Getzville,79
April,2014,New York,Staten Island,3
April,2014,New York,Brooklyn,14
April,2014,New York,Fishkill,7
April,2014,New York,New York,190
April,2014,New York,New York,91
April,2014,New York,Lake Katrine,0
April,2014,New York,Bohemia,70
April,2014,New York,New York,119
April,2014,New York,Syracuse,131
April,2014,New York,Troy,43
April,2014,New York,Clifton Park,35
April,2014,New York,Saratoga Springs,44
April,2014,New York,New York,46
April,2014,New York,Blauvelt,38
April,2014,New York,Lake Success,146
April,2014,New York,Albany,25
April,2014,New York,Rochester,3
April,2014,New York,Westbury,83
April,2014,New York,Long Beach,611
April,2014,New York,Ronkonkoma,0
April,2014,New York,Blauvelt,51
April,2014,New York,Port Jefferson,0
April,2014,Oklahoma,Norman,125
April,2014,Oklahoma,Watonga,100
April,2014,Oklahoma,Grove,106
April,2014,Oregon,Beaverton,9
April,2014,Oregon,Beaverton,14
April,2014,Oregon,Beaverton,45
April,2014,Oregon,Beaverton,1
April,2014,Oregon,Beaverton,1
April,2014,Oregon,Beaverton,1
April,2014,Oregon,Beaverton,13
April,2014,Texas,Irving,148
April,2014,Texas,Ft. Worth,418
April,2014,Texas,San Antonio,87
April,2014,Texas,Austin,118
April,2014,Texas,New Caney,50
April,2014,Texas,Houston,12
April,2014,Texas,Dallas,173
April,2014,Texas,Midland,58
April,2014,Texas,El Paso,80
April,2014,Texas,Roanoke,85
April,2014,Texas,Dallas,14
April,2014,Texas,Dallas,127
April,2014,Utah,West Jordan,31
April,2014,Utah,Salt Lake City,83
April,2014,Virginia,Virginia Beach,63
April,2014,Virginia,Pearisburg,45
April,2014,Virginia,Independence,61
April,2014,Virginia,Prince George,46
April,2014,Virginia,Lynchburg,211
April,2014,Washington,"Liberty Lake, WA",203
April,2014,New Jersey,Newark,470
April,2014,New Jersey,Haskell,378
April,2014,New Jersey,Montclair,372
April,2014,New Jersey,Glassboro,281
April,2014,New Jersey,Bloomingdale,165
April,2014,New Jersey,Burlington,67
April,2014,New Jersey,East Hanover,47
April,2014,New Jersey,Woodbury,46
April,2014,New Jersey,East Hanover,38
April,2014,New Jersey,East Hanover,38
April,2014,New Jersey,East Hanover,32
April,2014,New Jersey,Trenton,27
April,2014,New Jersey,Flemington,18
April,2014,New Jersey,East Hanover,15
April,2014,New Jersey,East Hanover,10
April,2014,New Jersey,East Hanover,9
April,2014,New Jersey,East Hanover,3
April,2014,New Jersey,East Hanover,2
April,2014,New Jersey,East Hanover,2
April,2014,New Jersey,East Hanover,2
April,2014,New Jersey,East Hanover,1
April,2014,New Jersey,East Hanover,1
April,2014,New Jersey,East Hanover,1
April,2014,New Jersey,East Hanover,1
April,2015,Arizona,Cleveland,147
April,2015,Arizona,Cleveland,156
April,2015,Arizona,Cleveland,157
April,2015,Arizona,Cleveland,136
April,2015,Arizona,Cleveland,60
April,2015,Arizona,Cleveland,133
April,2015,Arizona,Cleveland,144
April,2015,Arizona,Cleveland,65
April,2015,Arizona,Cleveland,31
April,2015,Arizona,Cleveland,95
April,2015,Arizona,Cleveland,102
April,2015,Arizona,Los Angeles,13
April,2015,Arizona,Tampa,213
April,2015,Arizona,Scottsdale,173
April,2015,Arizona,Phoenix,145
April,2015,Arizona,Phoenix,60
April,2015,Arizona,Phoenix,82
April,2015,California,Modesto,56
April,2015,California,San Diego,3
April,2015,California,Los Angeles,85
April,2015,California,San Francisco,60
April,2015,California,San Diego,57
April,2015,California,Los Angeles,23
April,2015,California,Sacramento,19
April,2015,California,Thousand Palms,5
April,2015,California,Pleasanton,20
April,2015,California,Dublin,1
April,2015,California,City of Industry,72
April,2015,California,Burbank,106
April,2015,California,Poway,53
April,2015,California,El Segundo,49
April,2015,California,Long Beach,48
April,2015,California,Ontario,41
April,2015,California,Huntington Beach,28
April,2015,California,Carlsbad,97
April,2015,California,San Francisco,85
April,2015,California,Sunnyvale,75
April,2015,California,Milpitas,61
April,2015,California,Bakersfield,14
April,2015,California,Irvine,115
April,2015,California,Sunnyvale,95
April,2015,California,Sunnyvale,85
April,2015,California,Pico Rivera,533
April,2015,California,Fort Irwin,60
April,2015,California,Irvine,436
April,2015,California,Riverside,61
April,2015,California,Bakersfield,56
April,2015,California,Burbank,227
April,2015,California,San Jose,144
April,2015,California,Pleasanton,96
April,2015,California,Rolling Hills Estate,50
April,2015,California,Long Beach,8
April,2015,California,El Segundo,1
April,2015,California,Irvine,577
April,2015,California,Sherman Oaks,60
April,2015,California,Fort Irwin,476
April,2015,California,Mountain View,98
April,2015,California,Mountain View,30
April,2015,California,Hawthorne,29
April,2015,California,Los Alamitos,25
April,2015,California,Arcadia,82
April,2015,California,Monrovia,8
April,2015,California,San Francisco,98
April,2015,California,Berkeley,34
April,2015,California,San Francisco,34
April,2015,California,San Francisco,27
April,2015,California,San Francisco,4
April,2015,Colorado,NA,150
April,2015,Colorado,NA,1
April,2015,Colorado,NA,152
April,2015,Colorado,NA,1
April,2015,Colorado,NA,52
April,2015,Colorado,NA,69
April,2015,Colorado,NA,1
April,2015,Connecticut,Stamford,2
April,2015,Connecticut,Stamford,32
April,2015,Indiana,Indianapolis,95
April,2015,Indiana,Indianapolis,192
April,2015,Indiana,Edinburg,49
April,2015,Indiana,Gary,57
April,2015,Kansas,Wichita,178
April,2015,Kansas,Wichita,3
April,2015,Kansas,Overland Park,91
April,2015,Kansas,Garden City,74
April,2015,Kansas,Atchison,69
April,2015,Maryland,NA,137
April,2015,Maryland,NA,69
April,2015,Maryland,NA,16
April,2015,Maryland,NA,58
April,2015,New York,Bronx,1546
April,2015,New York,Syracuse,91
April,2015,New York,Brooklyn,34
April,2015,New York,Bay Shore,64
April,2015,New York,New York,18
April,2015,New York,New York,1
April,2015,New York,New Hartford,109
April,2015,New York,Niagara University,167
April,2015,New York,New York,120
April,2015,New York,Brooklyn,100
April,2015,New York,Brooklyn,51
April,2015,New York,Rochester,21
April,2015,New York,Rochester,1
